cidade,long,lat,alt,uf
SANTA INÊS,-51.90276838,-22.63870653,360.199526,PARANÁ
ITAGUAJÉ,-51.96934045,-22.61478268,352.215572,PARANÁ
SANTO INÁCIO,-51.7952999,-22.70006857,344.735092,PARANÁ
BORRAZÓPOLIS,-51.5844091,-23.93785419,645.239151,PARANÁ
KALORÉ,-51.66514193,-23.82343888,513.30735,PARANÁ
MARUMBI,-51.64108037,-23.70636904,675.18634,PARANÁ
CRUZMALTINA,-51.44424665,-23.9933276,686.281611,PARANÁ
NOVO ITACOLOMI,-51.50695943,-23.76531377,598.930053,PARANÁ
RIO BOM,-51.41536479,-23.76209828,638.948401,PARANÁ
JANDAIA DO SUL,-51.64339536,-23.60117892,799.339733,PARANÁ
CAMBIRA,-51.58163061,-23.60061188,813.049127,PARANÁ
MANDAGUARI,-51.68125209,-23.517452,733.923923,PARANÁ
APUCARANA,-51.45998514,-23.55159298,866.281028,PARANÁ
ARAPONGAS,-51.43827973,-23.41351653,801.952842,PARANÁ
MAUÁ DA SERRA,-51.22646347,-23.90129644,1015.265132,PARANÁ
MARILÂNDIA DO SUL,-51.30929053,-23.74577909,749.670681,PARANÁ
TAMARANA,-51.0985602,-23.71517719,755.903861,PARANÁ
CALIFÓRNIA,-51.35808555,-23.66614388,797.168653,PARANÁ
SABÁUDIA,-51.55670202,-23.31839562,732.992906,PARANÁ
ASTORGA,-51.66967926,-23.23671196,678.297619,PARANÁ
PITANGUEIRAS,-51.58576806,-23.23030385,651.77399,PARANÁ
JAGUAPITÃ,-51.54061685,-23.11778276,573.171512,PARANÁ
ROLÂNDIA,-51.36278036,-23.31359248,750.346292,PARANÁ
GUARACI,-51.65038537,-22.97442927,567.757297,PARANÁ
CENTENÁRIO DO SUL,-51.59352956,-22.81498235,460.225692,PARANÁ
PRADO FERREIRA,-51.44322614,-23.03391403,612.385448,PARANÁ
MIRASELVA,-51.48570725,-22.96609258,582.094812,PARANÁ
FLORESTÓPOLIS,-51.38382265,-22.8591043,523.380144,PARANÁ
CAMBÉ,-51.27772844,-23.281632,661.721274,PARANÁ
LONDRINA,-51.16277342,-23.312156,604.349587,PARANÁ
IBIPORÃ,-51.05803367,-23.26933147,490.272864,PARANÁ
BELA VISTA DO PARAÍSO,-51.19414503,-22.99208753,614.51846,PARANÁ
SERTANÓPOLIS,-51.04224353,-23.05848197,410.1899,PARANÁ
SÃO JERÔNIMO DA SERRA,-50.73848043,-23.7234034,907.856368,PARANÁ
NOVA SANTA BÁRBARA,-50.76414712,-23.58542385,733.976494,PARANÁ
SANTA CECÍLIA DO PAVÃO,-50.78286514,-23.51289571,600.458368,PARANÁ
SÃO SEBASTIÃO DA AMOREIRA,-50.76240098,-23.46064586,663.672894,PARANÁ
SAPOPEMA,-50.57964663,-23.90728746,704.662127,PARANÁ
FIGUEIRA,-50.40920109,-23.84341076,581.004542,PARANÁ
SANTO ANTÔNIO DO PARAÍSO,-50.64682816,-23.49471944,689.434523,PARANÁ
NOVA FÁTIMA,-50.56231422,-23.43235857,665.729407,PARANÁ
CONGONHINHAS,-50.55442805,-23.5469021,751.874283,PARANÁ
JATAIZINHO,-50.97405485,-23.25726512,352.632281,PARANÁ
ASSAÍ,-50.84162349,-23.3727179,567.519427,PARANÁ
URAÍ,-50.79736518,-23.2001591,425.969831,PARANÁ
RANCHO ALEGRE,-50.91639216,-23.07571492,427.716043,PARANÁ
PRIMEIRO DE MAIO,-51.027752,-22.85253325,363.839689,PARANÁ
SERTANEJA,-50.8171023,-23.03693703,451.512653,PARANÁ
LEÓPOLIS,-50.75512497,-23.07992249,484.078947,PARANÁ
NOVA AMÉRICA DA COLINA,-50.71444285,-23.33268667,599.509189,PARANÁ
CORNÉLIO PROCÓPIO,-50.65148448,-23.1832575,686.198624,PARANÁ
SANTA AMÉLIA,-50.42345877,-23.26815732,483.049397,PARANÁ
SANTA MARIANA,-50.52107135,-23.14642744,486.798616,PARANÁ
ITAMBARACÁ,-50.40909047,-23.01476851,423.568877,PARANÁ
LUPIONÓPOLIS,-51.65687284,-22.75199452,446.742661,PARANÁ
PORECATU,-51.37759899,-22.7562095,418.640918,PARANÁ
ALVORADA DO SUL,-51.22921633,-22.78037877,365.058145,PARANÁ
IBAITI,-50.19066627,-23.84982148,871.343919,PARANÁ
JAPIRA,-50.13859512,-23.80748053,629.382774,PARANÁ
RIBEIRÃO DO PINHAL,-50.35806095,-23.4082575,601.312471,PARANÁ
JUNDIAÍ DO SUL,-50.24935357,-23.43790945,509.14031,PARANÁ
CONSELHEIRO MAIRINCK,-50.171773,-23.62156171,499.185435,PARANÁ
PINHALÃO,-50.06260306,-23.78735473,596.132376,PARANÁ
JABOTI,-50.07345255,-23.7357406,539.948718,PARANÁ
TOMAZINA,-49.95515154,-23.77904486,512.679576,PARANÁ
WENCESLAU BRAZ,-49.80298478,-23.87042285,827.295687,PARANÁ
GUAPIRAMA,-50.04261374,-23.51664024,495.894955,PARANÁ
JOAQUIM TÁVORA,-49.92445681,-23.50048852,621.019791,PARANÁ
QUATIGUÁ,-49.91526416,-23.56416092,672.952549,PARANÁ
SIQUEIRA CAMPOS,-49.83149697,-23.68770838,633.71708,PARANÁ
ABATIÁ,-50.31252658,-23.30049404,579.295493,PARANÁ
BANDEIRANTES,-50.37187302,-23.0924805,413.947456,PARANÁ
BARRA DO JACARÉ,-50.18773676,-23.12059273,415.693076,PARANÁ
ANDIRÁ,-50.2264076,-23.05175165,491.044926,PARANÁ
SANTO ANTÔNIO DA PLATINA,-50.0773459,-23.29704883,490.591187,PARANÁ
JACAREZINHO,-49.97857253,-23.16011647,501.368109,PARANÁ
CAMBARÁ,-50.07757072,-23.04126648,458.766104,PARANÁ
SÃO JOSÉ DA BOA VISTA,-49.65115229,-23.91546597,526.707606,PARANÁ
SANTANA DO ITARARÉ,-49.63319663,-23.75313259,540.823038,PARANÁ
SALTO DO ITARARÉ,-49.63075009,-23.60575674,518.9472,PARANÁ
CARLÓPOLIS,-49.71872353,-23.42772392,507.023159,PARANÁ
RIBEIRÃO CLARO,-49.75635052,-23.19628546,637.734851,PARANÁ
SÃO JOSÉ DO ITAVÓ,-54.34332688,-25.17975097,257.178001,PARANÁ
BOM JARDIM,-54.26753473,-24.54689087,276.563558,PARANÁ
PORTO MENDES,-54.30404838,-24.48900499,243.386156,PARANÁ
DOUTOR OLIVEIRA CASTRO,-54.26626991,-24.25319134,291.313876,PARANÁ
MARCIONÓPOLIS,-53.64550257,-26.11150199,524.584408,PARANÁ
SÃO PEDRO DO FLORIDO,-53.62374957,-25.99304521,463.380397,PARANÁ
CANZIANÓPOLIS,-53.70737746,-25.91710282,452.446542,PARANÁ
CONCIOLÂNDIA,-53.76054557,-25.88645337,396.039624,PARANÁ
AURORA DO IGUAÇU,-54.16117569,-25.37119886,295.814072,PARANÁ
CENTRO NOVO,-53.79426199,-25.77828941,400.003025,PARANÁ
SÃO LUIZ,-53.87708885,-25.61305318,280.954723,PARANÁ
SAGRADA FAMÍLIA,-53.69010031,-25.68735639,420.038123,PARANÁ
VALÉRIO,-53.66199451,-25.77127857,473.802657,PARANÁ
BARRA GRANDE,-53.68347447,-25.74028137,408.354296,PARANÁ
CRISTO REI,-53.76031834,-25.60098222,239.755672,PARANÁ
PINHEIRO,-53.67897145,-25.61538534,302.602555,PARANÁ
SIQUEIRA BELO,-53.45379359,-26.23619995,600.25599,PARANÁ
SARANDI,-53.48037942,-25.84145719,498.697293,PARANÁ
TIRADENTES,-53.43429063,-26.12630197,622.031523,PARANÁ
SÃO SALVADOR,-53.41994231,-25.95899497,567.389752,PARANÁ
RIO DA PRATA,-53.39252164,-25.85223744,527.737125,PARANÁ
JACUTINGA,-53.27540415,-26.05938093,723.724834,PARANÁ
SÃO PIO X,-53.21353231,-26.03852662,744.165447,PARANÁ
NOVA CONCÓRDIA,-53.00291304,-25.97721061,579.672623,PARANÁ
VISTA ALEGRE,-53.09649386,-25.94801251,662.936612,PARANÁ
PINHALZINHO,-53.07879932,-25.8886342,549.643528,PARANÁ
SEDE PROGRESSO,-53.0336017,-25.90589027,552.35836,PARANÁ
SÃO ROQUE,-53.55522917,-25.69489112,439.818679,PARANÁ
SÃO PEDRO,-53.49622908,-25.81665041,480.852399,PARANÁ
MARAVILHA,-53.48230585,-25.71305161,365.49641,PARANÁ
JACUTINGA,-53.46732306,-25.732629,389.446722,PARANÁ
MARMELÂNDIA,-53.57444809,-25.56588368,277.504367,PARANÁ
ANUNCIAÇÃO,-53.40516756,-25.79248874,509.774433,PARANÁ
UNIÃO DO OESTE,-53.39884416,-25.71100543,357.597126,PARANÁ
ALTO ALEGRE DO IGUAÇU,-53.48280247,-25.48051502,414.208515,PARANÁ
JUVINÓPOLIS,-53.34167742,-25.25414223,640.60344,PARANÁ
DOUTOR ANTÔNIO PARANHOS,-53.01075999,-25.61037335,504.345068,PARANÁ
LAGOS DO IGUAÇU,-52.97625369,-25.58243434,405.664676,PARANÁ
PORTÃO OCOÍ,-54.18122272,-25.1769736,262.606205,PARANÁ
MARALÚCIA,-54.14064811,-25.20398422,273.435701,PARANÁ
DOM ARMANDO,-54.24530267,-25.03399337,287.880268,PARANÁ
AGRO CAFEEIRA,-53.94483865,-25.19150703,632.816515,PARANÁ
SÃO CLEMENTE,-54.23571624,-24.77810919,256.631977,PARANÁ
MARGARIDA,-54.12424264,-24.64979053,322.538684,PARANÁ
SÃO ROQUE,-54.07442579,-24.70744499,430.196219,PARANÁ
DOIS IRMÃOS,-53.92998762,-24.61995906,516.738104,PARANÁ
CONCÓRDIA DO OESTE,-53.84979009,-24.712697,505.652889,PARANÁ
DEZ DE MAIO,-53.91621951,-24.67842525,478.654446,PARANÁ
VILA IPIRANGA,-53.87932753,-24.62849462,535.349914,PARANÁ
SÃO MIGUEL,-53.84256465,-24.6155905,499.957868,PARANÁ
SEDE ALVORADA,-53.64454282,-24.8265418,631.622863,PARANÁ
NOVO SOBRADINHO,-53.7586228,-24.6273687,528.48955,PARANÁ
BRAGANTINA,-53.61654703,-24.60895243,497.933261,PARANÁ
IGUIPORÃ,-54.21056847,-24.56348296,295.028723,PARANÁ
NOVO HORIZONTE,-54.11942433,-24.51747249,417.599783,PARANÁ
NOVO TRÊS PASSOS,-54.01424192,-24.47748,367.685973,PARANÁ
PLANALTO DO OESTE,-54.04788461,-24.40244018,364.038055,PARANÁ
SANTA RITA D'OESTE,-54.01484577,-24.36690478,387.02172,PARANÁ
ALTO SANTA FÉ,-53.93256876,-24.39156044,388.129929,PARANÁ
RIO BONITO,-53.9657516,-24.09538034,301.142649,PARANÁ
NOVO SARANDI,-53.90666852,-24.56256187,424.148712,PARANÁ
VILA NOVA,-53.7993846,-24.5759865,489.745333,PARANÁ
CANDEIA,-53.79398356,-24.47913047,439.065307,PARANÁ
PÉROLA INDEPENDENTE,-53.742141,-24.53434226,474.568668,PARANÁ
ENCANTADO D'OESTE,-53.65457863,-24.41430944,416.846514,PARANÁ
SÃO CAMILO,-53.91535079,-24.19117608,294.21597,PARANÁ
VILA FLORESTA,-53.71680936,-24.19868053,309.350226,PARANÁ
NOVA SANTA HELENA,-53.72226404,-24.11866073,336.821013,PARANÁ
ESPIGÃO AZUL,-53.47931272,-24.918586,688.8461,PARANÁ
RIO DO SALTO,-53.33338714,-25.13790657,613.106144,PARANÁ
SÃO LUIZ DO OESTE,-53.57037853,-24.73326748,651.581899,PARANÁ
SÃO JOÃO D'OESTE,-53.2418752,-24.96314766,661.001923,PARANÁ
NOSSA SENHORA DA PENHA,-53.25117179,-24.72099734,597.820167,PARANÁ
OURO VERDE DO PIQUIRI,-53.21009004,-24.63833251,543.648225,PARANÁ
PALMITÓPOLIS,-53.38007808,-24.57431003,533.796792,PARANÁ
CARAJÁ,-53.42041803,-24.46300947,484.944141,PARANÁ
JANGADA,-53.52921417,-24.01323483,385.946656,PARANÁ
MIRANTE DO PIQUIRI,-53.39169075,-24.20296195,371.609443,PARANÁ
PAULISTÂNIA,-53.3739931,-24.15680461,419.139178,PARANÁ
MARAJÓ,-53.20723075,-24.36567385,422.172045,PARANÁ
YOLANDA,-53.07956912,-24.45517193,448.271438,PARANÁ
SÃO LUIZ,-53.23670095,-24.11448635,395.730514,PARANÁ
JARDIM PAREDÃO,-53.94814444,-23.95201638,345.872103,PARANÁ
NILZA,-53.90037686,-23.97520864,335.588492,PARANÁ
SÃO JOÃO,-53.80343529,-23.83765975,412.621269,PARANÁ
PORTO CAMARGO,-53.74938504,-23.36681554,274.843972,PARANÁ
GUAIPORÃ,-53.58747473,-23.94373642,381.716237,PARANÁ
SALTINHO DO OESTE,-53.41620305,-23.93858336,405.63156,PARANÁ
ROBERTO SILVEIRA,-53.54446711,-23.66482341,411.080324,PARANÁ
SANTA ELIZA,-53.46558659,-23.52725831,422.044475,PARANÁ
SERRA DOS DOURADOS,-53.3819843,-23.61567668,440.408995,PARANÁ
CARBONERA,-53.32118083,-23.54784326,439.988718,PARANÁ
CAFEEIROS,-53.1331717,-23.77088433,439.74438,PARANÁ
LOVAT,-53.1994336,-23.76842936,457.692579,PARANÁ
SÃO SILVESTRE,-53.08397057,-23.53248745,460.089197,PARANÁ
VILA RICA DO IVAÍ,-53.55363895,-23.29278253,363.3431,PARANÁ
HERCULÂNDIA,-53.40499342,-23.26362227,293.667754,PARANÁ
SANTA ESMERALDA,-53.36983843,-23.15984361,310.230068,PARANÁ
PORTO BRASÍLIO,-53.52354069,-22.89265296,299.804071,PARANÁ
ICATU,-53.39648252,-22.97305067,394.397469,PARANÁ
SÃO JOSÉ DO IVAÍ,-53.27803014,-23.13339922,356.176512,PARANÁ
PORTO SÃO JOSÉ,-53.17584723,-22.71978069,265.848645,PARANÁ
IPANEMA,-53.0841887,-22.66676825,240.329714,PARANÁ
CORONEL FIRMINO MARTINS,-52.21969704,-26.46006683,984.880816,PARANÁ
FRANCISCO FREDERICO TEIXEIRA GUIMARÃES,-51.57389295,-26.58885384,1333.425164,PARANÁ
BAULÂNDIA,-52.88834209,-26.22379542,746.862363,PARANÁ
CANELA,-52.85235109,-26.14651286,605.059182,PARANÁ
SECÇÃO JACARÉ,-52.95466329,-26.04585666,583.90913,PARANÁ
COXILHA RICA,-52.80881643,-25.99611887,521.22947,PARANÁ
BARRA GRANDE,-52.92013027,-25.97415565,489.853894,PARANÁ
SÃO ROQUE DO CHOPIM,-52.64725972,-26.09200336,695.482456,PARANÁ
DOIS IRMÃOS,-52.79140675,-25.82918388,521.91129,PARANÁ
VISTA ALEGRE,-52.71089314,-25.93135412,482.250485,PARANÁ
SENHOR BOM JESUS DOS GRAMADOS,-52.59397546,-26.40529363,878.192729,PARANÁ
RIO PINHEIRO,-52.63627847,-26.30929166,743.803828,PARANÁ
SÃO FRANCISCO DE SALES,-52.48112585,-26.37517642,874.823715,PARANÁ
PINHO FLECK,-52.40006483,-26.23495549,788.335492,PARANÁ
PRESIDENTE KENNEDY,-52.91674657,-25.81841964,445.534514,PARANÁ
NOVA LOURDES,-52.84025244,-25.78632565,498.145834,PARANÁ
IOLÓPOLIS,-52.87421283,-25.67244657,538.795412,PARANÁ
SEDE NOVA SANT'ANA,-52.84243797,-25.73488582,590.414942,PARANÁ
OURO VERDE,-52.80645461,-25.70629086,593.014544,PARANÁ
VILA PARAÍSO,-52.76596897,-25.76128685,546.195821,PARANÁ
SÃO FRANCISCO,-52.64028508,-25.81949012,667.392101,PARANÁ
SÃO LUIZ,-52.50181707,-25.72666853,631.658808,PARANÁ
CAMPO DO BUGRE,-52.49571793,-25.47191714,735.763703,PARANÁ
COVÓ,-52.21999209,-25.99949822,882.801299,PARANÁ
PADRE PONCIANO,-51.78002413,-26.41993801,1112.418852,PARANÁ
PASSO LISO,-52.3001822,-25.29137149,877.145162,PARANÁ
GUAPORÉ,-52.93837823,-24.91502508,656.42658,PARANÁ
BORMAN,-52.76633901,-25.19427586,713.182359,PARANÁ
BELA VISTA,-52.69837374,-25.15892929,916.089806,PARANÁ
GUARANI,-52.65367622,-25.21394999,874.903135,PARANÁ
BELA VISTA DO PIQUIRI,-52.882713,-24.68318844,551.389902,PARANÁ
SALLES DE OLIVEIRA,-52.77405942,-24.71828177,444.9436,PARANÁ
GEREMIA LUNARDELLI,-52.63684887,-24.7254168,505.44955,PARANÁ
SANTO REI,-52.45506335,-24.6708831,667.778884,PARANÁ
RIO VERDE,-52.87511438,-24.47213525,552.977823,PARANÁ
PRIMAVERA,-52.93596988,-24.34532023,501.377754,PARANÁ
HERVEIRA,-52.74090417,-24.53771162,578.450015,PARANÁ
ARAPUAN,-52.85155984,-24.25792373,514.35421,PARANÁ
PARANÁ D'OESTE,-52.89181023,-24.10923075,512.782993,PARANÁ
SÃO VICENTE,-52.61263911,-24.03918556,591.280968,PARANÁ
PIQUIRIVAÍ,-52.4826816,-24.16065233,696.082361,PARANÁ
SÃO JOSÉ,-52.0322583,-24.90954201,950.918201,PARANÁ
BARRA BONITA,-52.03539563,-24.71671023,878.749575,PARANÁ
SÃO MANOEL,-51.96238959,-24.89700105,949.019265,PARANÁ
RIO XV DE BAIXO,-51.87515859,-24.64191989,761.589301,PARANÁ
MARILU,-52.20430716,-24.41927191,616.135591,PARANÁ
ALTO DO SÃO JOÃO,-52.10539937,-24.5510299,754.863126,PARANÁ
BOURBONIA,-52.22112022,-24.18282114,717.036493,PARANÁ
ÁGUAS DE JUREMA,-52.0806317,-24.2934961,400.635479,PARANÁ
OURILÂNDIA,-52.1331074,-24.03123327,511.100462,PARANÁ
CATUPORANGA,-51.96224197,-24.49123331,679.813882,PARANÁ
POEMA,-51.966026,-24.33201903,616.812101,PARANÁ
VILA NOVA,-51.80731378,-24.52762055,773.813334,PARANÁ
BARRA SANTA SALETE,-51.78852825,-24.47950948,560.920462,PARANÁ
ALTO PORÃ,-51.69226435,-24.352714,809.250041,PARANÁ
TEREZA BREDA,-51.99144459,-24.13456088,425.791583,PARANÁ
POCINHO,-51.94465128,-24.09149787,349.610039,PARANÁ
SANTA LUZIA DA ALVORADA,-51.87733321,-24.05809325,406.699335,PARANÁ
SANTO ANTÔNIO DO IRATIM,-51.4109425,-26.15787981,937.074207,PARANÁ
FAXINAL DO CÉU,-51.59510876,-25.90733448,1133.336051,PARANÁ
PINHALZINHO,-51.3897509,-25.90804027,778.757273,PARANÁ
JANGADA DO SUL,-51.2551928,-26.37577503,871.672991,PARANÁ
SÃO DOMINGOS,-51.11466726,-26.14485363,791.362503,PARANÁ
SANTANA,-51.2603032,-25.94228996,875.019942,PARANÁ
PINARÉ,-51.1234424,-25.95953796,1026.285961,PARANÁ
BOM RETIRO,-51.38721924,-25.69877299,1267.770631,PARANÁ
ENTRE RIOS,-51.48759463,-25.55983175,1125.349655,PARANÁ
PALMEIRINHA,-51.54611988,-25.24173852,1112.775405,PARANÁ
GUARÁ,-51.28917248,-25.37649674,1186.383957,PARANÁ
SÃO CRISTÓVÃO,-51.02168387,-26.2145795,854.147061,PARANÁ
VERA GUARANI,-50.78237262,-26.03023855,783.097531,PARANÁ
DORIZON,-50.84977932,-25.94522749,810.917553,PARANÁ
FLUVIÓPOLIS,-50.59942129,-26.02264962,770.820854,PARANÁ
RIO CLARO DO SUL,-50.68045928,-25.95382241,801.755703,PARANÁ
GUAMIRIM,-50.84763076,-25.56846599,804.219111,PARANÁ
ITAPARÁ,-51.04009728,-25.47390752,840.223799,PARANÁ
PATOS VELHOS,-50.98192236,-25.37420595,758.873131,PARANÁ
GONÇALVES JÚNIOR,-50.77891848,-25.46909457,805.364891,PARANÁ
APIABA,-50.78646084,-25.34167502,866.271766,PARANÁ
CAITÁ,-50.5503869,-25.77451753,793.461883,PARANÁ
GUAIRACÁ,-51.33560913,-25.15755743,1103.648899,PARANÁ
JACIABA,-51.29993833,-24.83907391,504.767748,PARANÁ
TEREZA CRISTINA,-51.13811166,-24.83173751,495.227342,PARANÁ
TRÊS BICOS,-51.19451275,-24.6893872,802.977086,PARANÁ
SANTA BÁRBARA,-51.575746,-24.30930242,682.046356,PARANÁ
JACUTINGA,-51.56269792,-24.24752524,724.50721,PARANÁ
RIBEIRÃO BONITO,-51.42806714,-24.18616235,740.083958,PARANÁ
BOM JARDIM DO SUL,-50.80158896,-25.0305145,827.980858,PARANÁ
CAETANO MENDES,-50.64377962,-24.62538606,978.538517,PARANÁ
ALTO DO AMPARO,-50.49466077,-24.75672528,901.764451,PARANÁ
RIO NOVO,-50.96229984,-24.41717658,579.146915,PARANÁ
JOSÉ LACERDA,-50.82157182,-24.49328387,903.040044,PARANÁ
MONJOLINHO,-50.87819021,-24.36430055,851.702113,PARANÁ
BARREIRO,-51.0140858,-24.15411222,816.528993,PARANÁ
LAJEADO BONITO,-50.7678869,-24.17463227,749.565388,PARANÁ
NATINGUI,-50.80654287,-24.02525485,710.066723,PARANÁ
ALECRIM,-50.40142967,-24.04141461,856.629564,PARANÁ
LAJEADO,-50.36239407,-25.98960012,796.334394,PARANÁ
ÁGUA AZUL,-50.14560118,-25.81581001,795.066697,PARANÁ
PALMIRA,-50.15320583,-25.67793165,804.915779,PARANÁ
GUARAÚNA,-50.35712335,-25.32513137,898.1868,PARANÁ
PAPAGAIOS NOVOS,-50.13805539,-25.40718922,923.779879,PARANÁ
GUARAGI,-50.23545293,-25.27655068,866.987843,PARANÁ
PANGARÉ,-49.48637925,-25.91946601,816.938838,PARANÁ
DOCE GRANDE,-49.43291025,-26.0188876,899.595652,PARANÁ
COLÔNIA PADRE PAULO,-49.30605634,-26.10299423,818.704871,PARANÁ
AREIA BRANCA DOS ASSIS,-49.36699425,-25.86425784,895.538339,PARANÁ
MARIENTAL,-49.65148202,-25.72080497,969.454586,PARANÁ
CATANDUVAS DO SUL,-49.46852705,-25.70978453,926.586689,PARANÁ
GUAJUVIRA,-49.50800048,-25.59933804,878.740853,PARANÁ
SÃO LUIZ DO PURUNÃ,-49.7194664,-25.46920865,1048.905278,PARANÁ
BUGRE,-49.62397372,-25.4960072,909.061565,PARANÁ
TRÊS CÓRREGOS,-49.63252248,-25.23287502,818.977436,PARANÁ
BATEIAS,-49.51471924,-25.35864521,882.385081,PARANÁ
MARCELINO,-49.24014094,-25.74877478,916.79129,PARANÁ
CAMPO LARGO DA ROSEIRA,-49.17593819,-25.67891003,922.941387,PARANÁ
CACHOEIRA DE SÃO JOSÉ,-49.25033088,-25.61085498,909.322443,PARANÁ
SÃO MARCOS,-49.17126666,-25.6024135,881.27627,PARANÁ
COLÔNIA MURICI,-49.12442798,-25.59625947,891.89026,PARANÁ
FERRARIA,-49.39056344,-25.457888,907.593658,PARANÁ
UVAIA,-50.3843733,-25.07538747,800.464939,PARANÁ
PIRIQUITOS,-50.28217626,-24.99096442,867.338004,PARANÁ
ITAIACOCA,-49.96315967,-25.14458484,989.140608,PARANÁ
ABAPÃ,-49.82619823,-24.9413065,997.141907,PARANÁ
NOVO BARRO PRETO,-50.30320208,-24.1658306,1020.156359,PARANÁ
CARATUVA,-50.1347572,-24.00779316,847.760517,PARANÁ
SÃO SILVESTRE,-49.64802274,-25.08744047,809.442166,PARANÁ
AÇUNGUI,-49.4820656,-24.98966574,418.849112,PARANÁ
SOCAVÃO,-49.69987666,-24.772632,1026.22312,PARANÁ
SÃO SEBASTIÃO,-49.46428797,-24.85378797,439.197246,PARANÁ
EDUARDO XAVIER DA SILVA,-49.62510614,-24.41065551,914.397163,PARANÁ
REIANÓPOLIS,-49.5656642,-24.01630654,609.553016,PARANÁ
OURO VERDE,-49.39114415,-24.42439518,972.899246,PARANÁ
PEDRA BRANCA DO ARARAQUARA,-48.88899536,-25.9751675,74.854714,PARANÁ
BORDA DO CAMPO DE SÃO SEBASTIÃO,-49.1024808,-25.51951849,896.412562,PARANÁ
BORDA DO CAMPO,-49.06173721,-25.38829724,903.285178,PARANÁ
PORTO DE CIMA,-48.87660315,-25.4396061,30.050447,PARANÁ
ALEXANDRA,-48.63655799,-25.55764192,10.982008,PARANÁ
CACATU,-48.74910099,-25.31812224,7.609521,PARANÁ
CACHOEIRA DE CIMA,-48.75196244,-25.23009935,92.740199,PARANÁ
ARARAPIRA,-48.04290103,-25.22854977,13.798296,PARANÁ
SERRA NEGRA,-48.42495652,-25.18121001,9.557975,PARANÁ
APARECIDA D'OESTE,-52.8461785,-23.96057642,483.849093,PARANÁ
MARABÁ,-52.76840927,-23.75462967,529.040549,PARANÁ
BELA VISTA DO TAPIRACUÍ,-52.93961562,-23.59332688,418.129193,PARANÁ
SÃO LOURENÇO,-52.61313551,-23.87244919,568.468343,PARANÁ
FIGUEIRA DO OESTE,-52.35183968,-23.77927513,485.371797,PARANÁ
VIDIGAL,-52.51803398,-23.60480771,446.665644,PARANÁ
COPACABANA DO NORTE,-52.38174257,-23.52838425,329.606259,PARANÁ
NORDESTINA,-52.85861794,-23.19034547,325.287297,PARANÁ
DEPUTADO JOSÉ AFONSO,-52.70637145,-23.11400009,402.811947,PARANÁ
COMUR,-52.96086509,-23.07735046,375.277041,PARANÁ
CINTRA PIMENTEL,-52.91138541,-22.84618954,439.457441,PARANÁ
PORTO SÃO CARLOS,-52.51638098,-23.35299334,344.825136,PARANÁ
GRACIOSA,-52.60576362,-23.08514967,349.736199,PARANÁ
NOVA BILAC,-52.39665424,-23.29501223,448.98509,PARANÁ
IVAITINGA,-52.35253409,-23.22299081,475.459743,PARANÁ
SUMARÉ,-52.40830024,-23.07241628,522.326216,PARANÁ
SERTÃOZINHO,-52.30647227,-23.83860476,506.652178,PARANÁ
SUSSUÍ,-52.20187147,-23.73836465,414.432795,PARANÁ
IVAILÂNDIA,-52.1822233,-23.72590067,405.591162,PARANÁ
PORTEIRA PRETA,-52.04415943,-23.89829274,336.980253,PARANÁ
BELA VISTA DO IVAÍ,-52.03048125,-23.84787855,378.603001,PARANÁ
IRAPUAN,-52.09666551,-23.76385135,349.763515,PARANÁ
TRIÂNGULO,-52.23089566,-23.66114776,335.454335,PARANÁ
ÁGUA BOA,-52.15432705,-23.49895477,355.770207,PARANÁ
FLORIANO,-52.05354049,-23.5246572,489.537622,PARANÁ
LUAR,-51.91602277,-23.95714998,364.156134,PARANÁ
MARIZA,-51.93523751,-23.77228432,364.87777,PARANÁ
UBAÚNA,-51.71465414,-23.97616432,399.52698,PARANÁ
SÃO LUIZ,-51.97286935,-23.55334321,431.460649,PARANÁ
SÃO MIGUEL DO CAMBUÍ,-51.86026064,-23.61058345,456.501297,PARANÁ
SÃO JOSÉ,-51.6927841,-23.6574909,617.411163,PARANÁ
BARÃO DE LUCENA,-52.29724751,-23.25137095,506.317731,PARANÁ
BOA VISTA,-52.21051402,-23.25573903,472.27669,PARANÁ
MARISTELA,-52.29746876,-23.1292408,510.930541,PARANÁ
IGUATEMI,-52.06303349,-23.37243368,581.150307,PARANÁ
SANTA MARIA,-52.30896428,-22.97253783,436.65112,PARANÁ
SANTA FÉ DO PIRAPÓ,-51.80099766,-23.37444062,596.473803,PARANÁ
TUPINAMBÁ,-51.76700304,-23.2809654,548.766074,PARANÁ
FERNÃO DIAS,-51.71052362,-23.12382583,565.726506,PARANÁ
ALTO ALEGRE,-51.88423595,-22.89677597,486.925883,PARANÁ
BENTÓPOLIS,-51.71492962,-22.92825593,540.26984,PARANÁ
ADHEMAR DE BARROS,-52.73604748,-22.69016478,374.830604,PARANÁ
CRISTO REI,-52.44788559,-22.73000618,394.563231,PARANÁ
SANTO ANTÔNIO DO PALMITAL,-51.42488805,-23.82504885,705.807065,PARANÁ
PIRAPÓ,-51.54015741,-23.55901716,827.347521,PARANÁ
SÃO PEDRO,-51.58720076,-23.48091587,674.127804,PARANÁ
VILA REIS,-51.40430628,-23.61174414,795.260769,PARANÁ
NOVA ALTAMIRA,-51.35803812,-23.89172425,857.650203,PARANÁ
